age	marital	education	housing.loan	personal.loan	contact	day.of.week	duration.contact	number.contatcs.campaign	poutcome	term.deposit
66	married	professional.course	0	1	cellular	tue	525	1	failure	1
36	married	professional.course	1	0	cellular	mon	45	1	nonexistent	0
46	divorced	basic	0	0	cellular	tue	332	3	nonexistent	0
44	married	professional.course	1	0	cellular	thu	428	2	failure	0
50	married	professional.course	1	1	telephone	fri	705	7	nonexistent	1
32	married	professional.course	1	0	telephone	fri	379	1	nonexistent	0
52	married	basic	1	0	cellular	fri	268	1	nonexistent	0
26	single	high.school	0	0	telephone	fri	213	4	nonexistent	0
30	single	university.degree	0	0	cellular	thu	180	1	nonexistent	0
34	divorced	professional.course	1	0	telephone	wed	296	2	nonexistent	0
30	married	university.degree	1	1	cellular	tue	196	1	nonexistent	0
56	married	basic	0	0	cellular	fri	163	2	failure	0
33	married	basic	1	0	telephone	wed	76	2	nonexistent	0
31	divorced	basic	1	0	telephone	fri	597	17	nonexistent	0
46	married	professional.course	0	0	telephone	tue	75	3	nonexistent	0
54	married	basic	0	0	telephone	tue	120	2	nonexistent	0
30	single	university.degree	0	0	cellular	thu	78	2	nonexistent	0
45	married	high.school	1	0	telephone	tue	68	4	nonexistent	0
45	married	basic	1	1	telephone	fri	264	1	nonexistent	0
55	married	high.school	1	0	cellular	fri	136	3	success	0
30	married	university.degree	0	0	cellular	mon	313	2	nonexistent	0
82	divorced	basic	0	0	cellular	wed	316	1	nonexistent	1
55	married	basic	1	0	cellular	thu	1298	1	nonexistent	1
39	married	basic	0	0	telephone	tue	157	2	nonexistent	0
46	married	basic	1	0	telephone	fri	1135	2	nonexistent	0
33	single	basic	0	0	cellular	fri	60	1	nonexistent	0
37	married	basic	1	0	cellular	fri	97	3	nonexistent	0
28	single	professional.course	1	0	cellular	thu	78	3	nonexistent	1
41	divorced	university.degree	1	1	cellular	fri	116	2	nonexistent	0
39	married	university.degree	0	0	telephone	tue	160	3	nonexistent	0
27	married	basic	1	0	telephone	mon	51	5	nonexistent	0
39	married	basic	1	1	cellular	mon	272	2	nonexistent	0
46	married	professional.course	1	0	cellular	mon	61	1	failure	0
38	married	professional.course	0	0	cellular	thu	119	1	nonexistent	0
54	single	high.school	1	0	cellular	fri	32	2	nonexistent	0
25	single	basic	0	0	cellular	thu	18	29	nonexistent	0
37	married	university.degree	0	1	cellular	mon	206	2	success	1
28	single	basic	0	0	telephone	tue	125	3	nonexistent	0
53	married	basic	1	0	cellular	thu	446	1	nonexistent	0
58	married	basic	1	0	cellular	tue	451	2	failure	0
31	single	high.school	0	0	telephone	thu	132	22	nonexistent	0
42	married	high.school	1	0	telephone	fri	174	1	nonexistent	0
37	married	professional.course	1	0	cellular	mon	340	3	nonexistent	0
37	divorced	university.degree	0	0	cellular	wed	143	3	failure	0
24	single	basic	1	0	cellular	mon	61	3	nonexistent	0
33	married	professional.course	1	0	telephone	mon	9	17	nonexistent	0
59	married	professional.course	1	0	telephone	fri	1438	2	nonexistent	0
60	married	basic	0	0	cellular	mon	82	1	nonexistent	0
31	married	university.degree	0	0	cellular	wed	209	1	nonexistent	0
38	married	professional.course	0	0	telephone	tue	101	1	nonexistent	0
35	single	high.school	1	0	cellular	thu	277	3	nonexistent	0
26	single	university.degree	0	0	telephone	mon	1087	1	success	1
52	married	university.degree	0	0	cellular	mon	147	1	nonexistent	0
35	married	basic	0	1	telephone	mon	782	2	nonexistent	0
42	divorced	university.degree	0	0	telephone	wed	232	1	nonexistent	0
46	divorced	basic	1	0	telephone	tue	231	2	nonexistent	0
40	married	professional.course	0	0	telephone	mon	92	6	nonexistent	0
58	married	university.degree	0	0	cellular	mon	129	2	nonexistent	0
52	married	basic	1	0	cellular	thu	156	6	nonexistent	0
30	divorced	university.degree	0	1	cellular	tue	198	1	nonexistent	0
44	married	basic	0	0	cellular	mon	135	3	nonexistent	0
53	married	high.school	1	0	telephone	mon	107	1	nonexistent	0
30	single	university.degree	0	0	telephone	thu	27	7	nonexistent	0
43	married	basic	0	0	cellular	wed	272	1	nonexistent	0
39	single	high.school	1	0	cellular	fri	308	6	nonexistent	1
43	married	basic	1	0	cellular	fri	180	1	failure	0
57	divorced	basic	1	0	telephone	tue	47	1	nonexistent	0
37	single	university.degree	0	0	cellular	fri	416	2	nonexistent	1
32	married	university.degree	0	0	cellular	thu	137	1	nonexistent	0
40	single	professional.course	1	0	cellular	tue	43	1	failure	0
46	divorced	university.degree	0	0	telephone	fri	1288	3	nonexistent	0
33	single	high.school	1	0	cellular	thu	367	2	failure	0
49	divorced	university.degree	0	0	telephone	fri	170	7	nonexistent	0
52	married	high.school	0	0	cellular	tue	408	1	nonexistent	1
31	single	university.degree	1	0	cellular	mon	244	1	nonexistent	0
32	married	basic	1	0	telephone	wed	261	1	nonexistent	0
37	single	university.degree	0	0	cellular	wed	125	11	nonexistent	0
45	married	basic	0	0	cellular	thu	76	3	nonexistent	0
39	divorced	basic	1	1	telephone	wed	32	1	nonexistent	0
28	single	basic	0	0	telephone	fri	489	2	nonexistent	0
45	divorced	basic	1	0	telephone	fri	168	1	nonexistent	0
33	married	university.degree	1	0	cellular	thu	386	2	nonexistent	0
37	married	professional.course	1	0	telephone	fri	834	9	nonexistent	0
34	single	university.degree	1	0	cellular	thu	87	1	nonexistent	0
39	married	basic	1	0	telephone	tue	322	3	nonexistent	0
31	single	university.degree	1	1	telephone	tue	115	2	nonexistent	0
41	married	high.school	1	0	cellular	mon	180	2	nonexistent	0
55	married	high.school	0	0	telephone	mon	317	2	success	0
49	married	basic	0	0	cellular	tue	135	1	failure	0
36	divorced	university.degree	1	0	cellular	thu	187	1	nonexistent	0
26	married	high.school	0	0	telephone	fri	120	6	nonexistent	0
46	married	university.degree	0	0	cellular	tue	55	2	nonexistent	0
38	divorced	university.degree	1	0	cellular	tue	543	9	nonexistent	0
40	married	basic	1	0	cellular	mon	504	4	nonexistent	0
38	married	university.degree	1	0	telephone	tue	47	5	nonexistent	0
49	married	professional.course	1	0	cellular	thu	351	2	nonexistent	0
51	married	professional.course	1	1	cellular	thu	246	3	nonexistent	0
41	divorced	basic	1	0	telephone	thu	163	1	nonexistent	0
42	married	basic	1	0	telephone	tue	326	1	nonexistent	0
32	married	high.school	0	0	telephone	thu	175	1	nonexistent	0
46	married	high.school	1	0	cellular	tue	183	3	nonexistent	0
33	divorced	professional.course	0	0	telephone	wed	85	4	nonexistent	0
68	divorced	professional.course	1	0	cellular	tue	418	2	nonexistent	1
41	married	basic	1	0	cellular	fri	69	1	failure	0
32	single	university.degree	1	0	cellular	tue	460	2	nonexistent	0
29	single	university.degree	0	0	cellular	tue	245	6	failure	0
36	married	university.degree	1	0	cellular	tue	196	1	nonexistent	1
37	single	university.degree	1	0	cellular	fri	212	7	nonexistent	0
57	married	high.school	0	0	cellular	fri	784	1	nonexistent	1
40	single	basic	0	0	telephone	thu	201	2	nonexistent	0
36	married	university.degree	0	0	cellular	mon	147	1	nonexistent	0
33	divorced	professional.course	1	0	cellular	mon	151	2	nonexistent	0
53	married	university.degree	1	1	telephone	fri	81	1	nonexistent	0
56	married	university.degree	1	0	cellular	tue	90	1	nonexistent	0
33	married	professional.course	0	0	cellular	thu	578	1	nonexistent	1
48	divorced	basic	0	0	cellular	tue	1424	4	nonexistent	1
38	married	university.degree	0	0	telephone	mon	96	10	nonexistent	0
22	single	high.school	0	0	cellular	thu	53	2	success	0
50	divorced	university.degree	1	0	cellular	tue	23	9	nonexistent	0
58	married	professional.course	0	0	cellular	wed	577	1	nonexistent	0
56	married	professional.course	1	0	cellular	mon	202	5	nonexistent	0
53	divorced	university.degree	0	0	cellular	mon	397	3	nonexistent	0
41	married	university.degree	1	0	cellular	fri	114	2	nonexistent	0
80	divorced	basic	0	1	cellular	fri	720	5	failure	0
50	married	university.degree	1	0	telephone	fri	198	1	nonexistent	0
33	single	high.school	1	0	telephone	thu	789	1	nonexistent	0
29	single	university.degree	0	1	cellular	thu	57	1	nonexistent	0
45	single	basic	1	0	cellular	wed	156	1	nonexistent	0
34	divorced	university.degree	1	0	cellular	tue	25	4	nonexistent	0
35	married	university.degree	1	0	cellular	mon	690	1	nonexistent	0
46	single	high.school	0	0	cellular	thu	329	2	failure	0
33	single	high.school	1	0	cellular	tue	195	1	nonexistent	0
51	married	university.degree	0	0	cellular	tue	104	2	success	0
58	married	high.school	0	0	cellular	thu	214	1	nonexistent	0
49	married	university.degree	0	0	cellular	mon	97	3	nonexistent	0
45	single	basic	1	0	telephone	mon	113	1	nonexistent	0
42	married	high.school	0	0	cellular	tue	179	5	nonexistent	0
31	married	high.school	1	1	cellular	thu	232	1	nonexistent	0
45	married	basic	0	1	telephone	wed	145	2	nonexistent	0
24	single	professional.course	0	0	cellular	mon	180	2	failure	0
37	divorced	high.school	1	0	telephone	tue	42	4	nonexistent	0
27	married	high.school	0	1	telephone	tue	318	3	nonexistent	0
48	married	professional.course	0	1	cellular	wed	266	5	nonexistent	0
46	married	high.school	1	0	cellular	thu	308	1	failure	0
57	married	basic	1	0	cellular	wed	57	2	nonexistent	0
56	married	basic	1	0	telephone	mon	143	3	nonexistent	0
33	single	professional.course	1	0	cellular	tue	85	1	nonexistent	0
42	married	basic	1	1	cellular	tue	63	4	nonexistent	0
53	married	basic	1	0	cellular	fri	150	1	nonexistent	0
54	married	basic	0	0	cellular	fri	258	2	nonexistent	1
28	single	high.school	1	0	telephone	tue	166	6	nonexistent	0
38	married	high.school	0	0	cellular	tue	100	5	nonexistent	0
45	married	basic	0	0	cellular	fri	174	1	nonexistent	0
30	single	university.degree	0	0	cellular	thu	327	2	nonexistent	1
55	married	professional.course	1	0	cellular	tue	182	1	nonexistent	0
45	married	professional.course	0	0	cellular	wed	158	1	nonexistent	0
25	single	high.school	1	0	cellular	thu	418	4	nonexistent	0
54	married	high.school	0	0	cellular	mon	725	4	nonexistent	0
43	single	basic	1	0	telephone	mon	181	2	nonexistent	0
28	single	university.degree	1	0	cellular	mon	120	3	nonexistent	1
33	married	basic	1	0	cellular	wed	244	1	nonexistent	0
48	divorced	university.degree	0	0	telephone	fri	94	4	nonexistent	0
36	married	high.school	0	0	telephone	tue	128	1	nonexistent	0
38	single	high.school	0	0	cellular	fri	256	2	nonexistent	1
42	divorced	university.degree	1	1	cellular	fri	153	1	nonexistent	0
24	single	university.degree	1	0	cellular	mon	393	3	nonexistent	0
33	single	university.degree	1	1	cellular	thu	44	1	nonexistent	0
34	married	basic	0	0	telephone	wed	75	1	nonexistent	0
56	married	basic	1	0	telephone	fri	400	2	nonexistent	0
52	married	university.degree	0	0	cellular	thu	211	1	success	1
29	married	high.school	1	0	cellular	mon	106	1	failure	0
54	married	professional.course	0	0	cellular	fri	796	1	nonexistent	0
43	married	basic	0	0	telephone	thu	246	2	nonexistent	0
60	married	high.school	0	0	cellular	thu	181	3	success	1
49	divorced	high.school	0	0	cellular	thu	602	1	nonexistent	0
51	divorced	university.degree	0	0	cellular	fri	59	2	nonexistent	0
34	married	university.degree	1	0	cellular	mon	351	1	nonexistent	0
32	married	basic	0	0	cellular	mon	77	2	nonexistent	0
54	divorced	university.degree	0	0	cellular	fri	296	1	nonexistent	0
31	single	high.school	0	0	cellular	wed	90	1	nonexistent	0
35	married	high.school	1	0	cellular	fri	104	4	failure	0
44	married	basic	1	0	telephone	fri	109	4	nonexistent	0
63	married	professional.course	0	0	cellular	mon	83	4	nonexistent	0
28	married	university.degree	1	1	cellular	thu	175	3	nonexistent	0
56	married	basic	1	0	cellular	tue	122	1	nonexistent	0
31	married	high.school	1	0	cellular	mon	32	2	nonexistent	0
33	married	university.degree	0	0	telephone	mon	405	3	nonexistent	0
25	single	university.degree	0	0	cellular	fri	835	1	nonexistent	0
44	divorced	university.degree	1	1	cellular	tue	130	1	nonexistent	0
54	married	university.degree	1	0	cellular	thu	252	2	nonexistent	0
32	married	basic	0	0	telephone	thu	19	1	nonexistent	0
54	married	professional.course	1	0	telephone	mon	152	4	nonexistent	0
32	married	professional.course	0	0	cellular	fri	158	2	failure	0
46	married	high.school	0	0	cellular	thu	243	1	nonexistent	0
57	divorced	professional.course	0	0	telephone	wed	203	1	nonexistent	0
30	single	professional.course	0	0	cellular	thu	214	1	nonexistent	0
54	married	university.degree	1	0	cellular	wed	281	3	nonexistent	0
48	married	university.degree	1	0	cellular	tue	141	2	failure	0
28	married	high.school	0	0	cellular	tue	171	1	nonexistent	0
37	married	university.degree	1	0	cellular	mon	386	2	nonexistent	0
40	married	basic	0	0	telephone	wed	319	1	nonexistent	0
28	married	university.degree	1	0	cellular	thu	402	1	nonexistent	0
41	married	basic	0	0	telephone	mon	95	1	nonexistent	0
27	single	high.school	0	0	telephone	fri	471	1	nonexistent	0
45	married	professional.course	0	0	cellular	fri	49	1	nonexistent	0
45	married	basic	1	0	cellular	mon	305	1	nonexistent	0
43	married	basic	1	0	telephone	tue	169	4	nonexistent	0
35	married	basic	1	0	cellular	mon	87	1	nonexistent	0
36	single	basic	1	0	cellular	thu	279	1	failure	0
47	married	basic	1	0	cellular	mon	472	2	nonexistent	0
57	married	university.degree	0	1	cellular	mon	231	3	nonexistent	0
27	married	university.degree	0	0	telephone	wed	215	3	nonexistent	0
29	single	university.degree	0	0	telephone	fri	118	1	nonexistent	0
45	married	university.degree	0	0	cellular	wed	225	2	nonexistent	0
26	single	high.school	0	0	cellular	mon	314	2	nonexistent	0
54	married	high.school	1	0	telephone	tue	184	5	nonexistent	0
29	single	basic	1	0	telephone	wed	83	2	nonexistent	0
39	married	high.school	0	0	telephone	wed	726	2	nonexistent	0
46	married	basic	0	1	telephone	thu	89	1	nonexistent	0
44	married	professional.course	0	1	telephone	fri	203	4	nonexistent	0
36	married	basic	1	0	cellular	tue	320	1	failure	0
59	married	high.school	1	0	cellular	wed	1019	2	success	1
56	married	university.degree	0	1	telephone	mon	69	1	nonexistent	0
33	married	high.school	1	0	cellular	wed	590	9	nonexistent	0
51	divorced	professional.course	0	1	cellular	fri	50	3	nonexistent	0
59	married	basic	1	0	cellular	tue	258	1	nonexistent	0
31	married	basic	1	0	cellular	wed	537	1	nonexistent	1
46	married	professional.course	0	0	cellular	tue	235	2	nonexistent	0
21	married	basic	0	1	cellular	wed	89	6	nonexistent	0
33	single	professional.course	1	0	cellular	wed	90	1	nonexistent	0
46	single	university.degree	0	0	cellular	mon	89	3	failure	0
35	married	university.degree	0	1	cellular	tue	204	2	nonexistent	0
32	single	university.degree	1	0	cellular	mon	205	4	failure	1
35	married	high.school	1	0	cellular	fri	36	1	nonexistent	0
32	single	university.degree	1	0	cellular	mon	66	3	failure	0
34	married	professional.course	1	0	telephone	mon	157	5	nonexistent	0
47	married	basic	1	0	cellular	mon	208	4	failure	0
60	divorced	high.school	0	0	cellular	wed	99	2	failure	0
43	divorced	high.school	0	0	cellular	mon	388	3	nonexistent	0
58	married	basic	1	0	telephone	wed	88	1	nonexistent	0
31	single	university.degree	1	0	cellular	thu	114	1	nonexistent	0
38	single	basic	0	0	cellular	thu	121	2	nonexistent	0
35	married	university.degree	0	0	cellular	thu	304	1	failure	0
34	married	basic	1	0	cellular	mon	80	1	nonexistent	0
31	single	high.school	0	0	cellular	wed	75	4	nonexistent	0
30	married	professional.course	1	0	cellular	thu	329	2	nonexistent	0
49	divorced	high.school	0	0	telephone	mon	124	1	nonexistent	0
41	married	high.school	1	0	telephone	tue	59	4	nonexistent	0
53	married	basic	1	0	cellular	fri	180	1	nonexistent	0
45	married	basic	1	0	telephone	wed	83	2	nonexistent	0
58	married	basic	1	0	telephone	tue	159	4	nonexistent	0
46	married	basic	0	0	telephone	fri	81	3	nonexistent	0
56	divorced	high.school	1	0	cellular	thu	144	2	nonexistent	0
28	single	university.degree	1	0	cellular	fri	186	2	nonexistent	0
38	married	basic	0	1	telephone	mon	159	1	failure	0
32	single	professional.course	1	0	cellular	wed	97	2	nonexistent	0
36	married	university.degree	0	0	cellular	mon	174	1	success	1
27	married	basic	1	1	telephone	fri	152	2	nonexistent	0
46	married	basic	1	0	cellular	fri	996	1	nonexistent	0
40	married	university.degree	0	0	cellular	thu	815	1	nonexistent	1
31	married	professional.course	1	0	telephone	tue	208	1	nonexistent	1
45	married	university.degree	1	1	cellular	fri	300	1	nonexistent	0
49	married	high.school	0	0	cellular	fri	532	3	nonexistent	1
52	married	university.degree	0	0	telephone	tue	31	3	nonexistent	0
53	divorced	high.school	1	0	cellular	mon	70	1	failure	0
48	single	high.school	1	0	cellular	fri	267	2	failure	0
32	married	professional.course	0	0	telephone	thu	805	2	nonexistent	0
34	single	basic	0	0	cellular	wed	127	1	failure	0
35	married	professional.course	0	0	telephone	thu	159	1	nonexistent	0
38	single	university.degree	0	0	telephone	thu	619	4	nonexistent	0
53	single	professional.course	1	0	cellular	wed	1468	3	nonexistent	1
44	divorced	professional.course	0	0	telephone	thu	112	1	nonexistent	0
53	divorced	high.school	1	0	cellular	tue	159	2	success	0
39	single	basic	1	0	cellular	mon	125	1	nonexistent	0
38	married	basic	0	0	cellular	thu	166	3	nonexistent	0
33	married	high.school	1	0	cellular	wed	274	2	success	1
37	married	high.school	1	0	cellular	tue	69	2	nonexistent	0
29	single	university.degree	1	1	cellular	wed	225	1	nonexistent	0
33	single	university.degree	0	0	cellular	thu	126	2	nonexistent	0
33	single	university.degree	0	0	cellular	tue	406	2	failure	1
28	single	university.degree	0	0	cellular	fri	317	2	nonexistent	0
26	single	high.school	0	1	cellular	wed	111	8	nonexistent	0
35	single	university.degree	0	0	cellular	tue	131	1	nonexistent	0
46	married	university.degree	1	0	telephone	fri	193	7	nonexistent	0
43	married	high.school	1	0	telephone	fri	99	6	nonexistent	0
45	single	university.degree	0	0	cellular	fri	582	1	success	1
50	married	high.school	0	0	telephone	wed	224	5	nonexistent	0
42	married	basic	0	0	cellular	mon	378	1	nonexistent	0
28	single	professional.course	0	0	telephone	fri	168	2	nonexistent	0
36	divorced	high.school	0	1	cellular	fri	263	1	nonexistent	0
28	married	basic	0	0	telephone	mon	149	2	nonexistent	0
